관리번호,위도,경도,CCTV 수량,sido,자치구,행정동
그린파킹014-새터산14길 1,37.5675,126.9074,1,11,마포구,성산2동
방범192-새터산16길 14,37.5675,126.9083,1,11,마포구,성산2동
그린파킹012-모래내로7길 70,37.5675,126.9096,1,11,마포구,성산2동
방범943-연남동448-4,37.5675,126.9168,1,11,마포구,성산2동
그린파킹013-성암로3길 46,37.5676,126.911,1,11,마포구,성산2동
주정차단속085-월드컵로36길 34,37.5677,126.9048,1,11,마포구,성산2동
방범916-성산동200-50(큰길어린이공원),37.5677,126.9082,1,11,마포구,성산2동
방범942-중동 388,37.5677,126.9164,1,11,마포구,성산2동
방범906-1-성암로3길 42-10 앞,37.5678,126.9102,3,11,마포구,성산2동
방범513-모래내로9길 16,37.5679,126.9126,1,11,마포구,성산2동
방범979-1-성산동 120-14,37.5679,126.916,5,11,마포구,성산2동
방범735-1-성암로5안길 5,37.568,126.9101,3,11,마포구,성산2동
방범030-성암로3길 34,37.568,126.9109,1,11,마포구,성산2동
방범267-월드컵북로31길 35,37.5681,126.9073,1,11,마포구,성산2동
방범268-1-모래내로9길 24,37.5681,126.9119,2,11,마포구,성산2동
방범461-성메어린이공원,37.5681,126.9147,1,11,마포구,성산2동
방범060-월드컵북로31길 5,37.5682,126.9069,1,11,마포구,성산2동
방범530-월드컵로36길47,37.5683,126.9053,1,11,마포구,성산2동
방범1008-1-월드컵북로33길 10,37.5683,126.9061,3,11,마포구,성산2동
청소008-1-월드컵북로 190,37.5683,126.9079,5,11,마포구,성산2동
방범386-월드컵북로30길 14,37.5684,126.9083,1,11,마포구,성산2동
방범462-중동어린이공원,37.5684,126.9104,1,11,마포구,성산2동
방범734-1-월드컵북로 200 세원아파트 진입로,37.5687,126.9068,4,11,마포구,성산2동
방범191-성암로5길 29,37.5689,126.9102,1,11,마포구,성산2동
방범324- 성황당 어린이 공원 (e편한세상 101동 앞),37.569,126.9073,1,11,마포구,성산2동
방범553-불광천 성미다리 인근,37.5693,126.9001,1,11,마포구,성산2동
방범515-월드컵북로30길 9-31,37.5693,126.9068,1,11,마포구,성산2동
방범056-성암로3길 1,37.5694,126.9115,1,11,마포구,성산2동
주정차단속084-중동289-1,37.5694,126.9118,1,11,마포구,성산2동
방범988-성산동 405,37.5695,126.8996,1,11,마포구,성산2동
방범939-1-성산동 405,37.5695,126.9,2,11,마포구,성산2동
방범281-불광천 성미다리,37.5695,126.9003,1,11,마포구,성산2동
방범987-성산동 405,37.5696,126.8996,1,11,마포구,성산2동
청소009-1-월드컵북로30길 44,37.5696,126.9092,4,11,마포구,성산2동
방범373-개나리어린이공원,37.5698,126.9092,1,11,마포구,성산2동
주정차단속087-월드컵북로230,37.5699,126.9039,1,11,마포구,성산2동
방범914-중동36-34(샘터어린이공원),37.5699,126.9067,1,11,마포구,성산2동
방범373-1-개나리어린이공원_신규,37.5699,126.9092,1,11,마포구,성산2동
방범763-4-월드컵북로36길 21 4방향,37.57,126.9062,2,11,마포구,성산2동
방범529-월드컵북로236,37.5703,126.9034,1,11,마포구,성산2동
방범659-1-월드컵터널-무장애길 산책로,37.5707,126.8964,3,11,마포구,성산2동
방범463-중동소어린공원,37.5707,126.9066,1,11,마포구,성산2동
주정차단속086-월드컵북로38길 26,37.5708,126.9039,1,11,마포구,성산2동
방범385-월드컵북로38가길 24,37.571,126.9054,1,11,마포구,성산2동
방범269-신북초등학교 정문,37.5713,126.9044,1,11,마포구,성산2동
방범825-1-월드컵북로38나길 9,37.5714,126.9062,3,11,마포구,성산2동
방범832-선형의 숲 C-8,37.5722,126.9067,1,11,마포구,성산2동
방범938-1-성산동 486-2,37.5723,126.9001,2,11,마포구,성산2동
방범733-4-월드컵북로 38길 48 월드컵참누리 삼거리,37.5723,126.9055,1,11,마포구,성산2동
방범733-1-월드컵북로 38길 48 월드컵참누리 삼거리,37.5724,126.9055,4,11,마포구,성산2동
방범905-1-성암로9길 28 앞 삼거리,37.5725,126.9029,2,11,마포구,성산2동
방범905-2-성암로9길 28 앞 삼거리,37.5725,126.903,2,11,마포구,성산2동
방범833-선형의 숲 C-9,37.5726,126.906,1,11,마포구,성산2동
방범450-성암로9안길 3,37.5729,126.9037,1,11,마포구,성산2동
방범266-성암로9안길 28,37.5731,126.902,1,11,마포구,성산2동
방범834-선형의 숲 C-10,37.5731,126.9051,1,11,마포구,성산2동
방범653-성암로9안길 19-3,37.5732,126.9029,1,11,마포구,성산2동
방범654-성암로9안길 8-10,37.5734,126.9035,1,11,마포구,성산2동
방범926-1-성중길82 공원중간,37.5736,126.901,2,11,마포구,성산2동
방범835-선형의 숲 C-11,37.5736,126.9044,1,11,마포구,성산2동
방범925-1-성중길82 공원입구,37.5738,126.901,2,11,마포구,성산2동
방범836-선형의 숲 C-12,37.5738,126.904,1,11,마포구,성산2동
방범658-1-성암로 133,37.5739,126.9028,3,11,마포구,성산2동
방범837-선형의 숲 C-13,37.5741,126.9032,1,11,마포구,성산2동
방범452-월드컵북로43길 23,37.5742,126.895,1,11,마포구,상암동
방범526-매봉산로 24-1,37.5746,126.8902,1,11,마포구,상암동
방범856-2-월드컵북로43길 38,37.5746,126.894,1,11,마포구,상암동
방범856-1-월드컵북로43길 38,37.5746,126.8941,2,11,마포구,상암동
방범927-1-중동 89-7,37.5746,126.9014,3,11,마포구,성산2동
방범665-월드컵북로45길 15,37.5747,126.8948,1,11,마포구,상암동
방범928-1-중동 58-1,37.575,126.9019,3,11,마포구,성산2동
방범664-1-월드컵북로42가길 6,37.5751,126.8981,3,11,마포구,상암동
방범937-1-상암동 1161-3,37.5751,126.9009,2,11,마포구,상암동
방범325-부엉이 바위 어린이 공원,37.5753,126.8924,1,11,마포구,상암동
방범469-산사나무소공원,37.5754,126.8963,1,11,마포구,상암동
방범326-부엉이바위 어린이 공원,37.5755,126.8927,1,11,마포구,상암동
방범194-월드컵북로44길 10,37.5755,126.8962,1,11,마포구,상암동
방범464-새누리어린이공원,37.5755,126.8982,1,11,마포구,상암동
방범980-1-월드컵북로42다길 10,37.5757,126.8973,4,11,마포구,상암동
주정차단속097-월드컵북로 332,37.5759,126.8948,1,11,마포구,상암동
방범981-1-월드컵북로 324-11,37.5759,126.8961,4,11,마포구,상암동
그린파킹017-월드컵북로 332,37.5761,126.8949,1,11,마포구,상암동
방범663-월드컵북로42라길 19,37.5761,126.8968,1,11,마포구,상암동
방범666-1-상암초등학교 후문,37.5762,126.8917,2,11,마포구,상암동
방범270-월드컵북로44길 35-6,37.5762,126.8952,1,11,마포구,상암동
방범910-1-월드컵북로 347 옆 대로,37.5763,126.8934,3,11,마포구,상암동
방범662-1-월드컵북로44길 33,37.5763,126.8956,5,11,마포구,상암동
방범384-월드컵북로 351,37.5767,126.8928,1,11,마포구,상암동
방범1009-1-성암로15길 45,37.5768,126.8965,3,11,마포구,상암동
방범738-1-월드컵북로50길 14-10,37.577,126.8941,3,11,마포구,상암동
방범193-1-월드컵북로44길 49,37.577,126.8947,2,11,마포구,상암동
방범518-1-월드컵북로 352-6,37.5771,126.8931,1,11,마포구,상암동
방범284-휴암어린이공원,37.5771,126.8957,1,11,마포구,상암동
방범195-성암로15길 35,37.5771,126.8966,1,11,마포구,상암동
주정차단속090-1-상암산로 48-6,37.5774,126.89,4,11,마포구,상암동
방범118-월드컵북로48길 38,37.5774,126.8956,1,11,마포구,상암동
방범737-1-월드컵로42길 13 서부면허시험장 사이길,37.5776,126.881,4,11,마포구,상암동
방범736-1-성암로 197 디지털미디어시티9번 출구,37.5776,126.8971,4,11,마포구,상암동
방범518-월드컵북로44길 81,37.5777,126.8932,1,11,마포구,상암동
방범829-4-월드컵북로48길 47,37.5777,126.8959,2,11,마포구,상암동
방범517-성암로205,37.5779,126.8966,1,11,마포구,상암동
주정차단속096-월드컵로42길 13,37.5781,126.882,1,11,마포구,상암동
주정차단속088-매봉산로 76,37.5781,126.8937,1,11,마포구,상암동
방범679-1-매봉산로2길 26,37.5781,126.8952,4,11,마포구,상암동
방범828-4-성암로 211-4,37.5783,126.8961,2,11,마포구,상암동
방범996-2상암근린공원,37.5785,126.8852,1,11,마포구,상암동
방범997-1상암근린공원,37.5785,126.8858,3,11,마포구,상암동
주정차단속091-월드컵북로 396,37.5785,126.8905,1,11,마포구,상암동
방범996-1상암근린공원,37.5786,126.8852,2,11,마포구,상암동
방범995-1상암근린공원,37.5787,126.8855,3,11,마포구,상암동
방범374-상암유아숲체험장,37.5789,126.8829,1,11,마포구,상암동
방범994-1상암근린공원,37.5789,126.8845,3,11,마포구,상암동
방범528-상지초교 후문,37.5791,126.8829,1,11,마포구,상암동
방범527-월드컵로42길 30,37.5794,126.8819,1,11,마포구,상암동
주정차단속092-월드컵북로 416,37.5801,126.8878,1,11,마포구,상암동
방범524-월드컵로42길 38,37.5802,126.8813,1,11,마포구,상암동
방범122-상암근린공원,37.5802,126.8819,1,11,마포구,상암동
방범661-1-월드컵로42길 55,37.5803,126.8797,3,11,마포구,상암동
방범283-상암산로1길 75,37.5803,126.8834,1,11,마포구,상암동
방범123-상암근린공원,37.5805,126.8813,1,11,마포구,상암동
방범605-1-상암-수색간 보행자 터널 입구,37.5805,126.8933,4,11,마포구,상암동
수색동 380-1 수색역 토끼굴(상암향) /2,37.5811,126.8945,2,11,마포구,상암동
주정차단속089-상암동 239-5,37.5813,126.8921,1,11,마포구,상암동
방범519-월드컵북로 445,37.5814,126.8846,1,11,마포구,상암동
주정차단속093-월드컵북로 434,37.5816,126.8853,1,11,마포구,상암동
주정차단속094-월드컵북로54길 17,37.5817,126.8884,1,11,마포구,상암동
방범827-1-월드컵파크9단지-향동촌 주변 산책로2,37.5821,126.8771,1,11,마포구,상암동
방범827-2-월드컵파크9단지-향동촌 주변 산책로2,37.5822,126.8771,2,11,마포구,상암동
방범941-1-상암동 1572-2,37.5825,126.8771,2,11,마포구,상암동
방범314-상암9단지 앞 공원(휴암문화공원),37.5828,126.8802,1,11,마포구,상암동
방범313-상암9단지 앞 공원(휴암문화공원),37.5829,126.8798,1,11,마포구,상암동
방범525-월드컵북로62길 11,37.583,126.885,1,11,마포구,상암동
주정차단속116-월드컵북로 62길 11,37.5833,126.8849,1,11,마포구,상암동
방범739-2-월드컵북로 501 상암월드컵파크아파트 913동앞 공원,37.5841,126.877,3,11,마포구,상암동
방범739-1-월드컵북로 501 상암월드컵파크아파트 913동앞 공원,37.5843,126.877,1,11,마포구,상암동
방범288-상암동 부엉이 근린 공원,37.5848,126.8834,1,11,마포구,상암동
방범909-1-하늘초등학교 후문,37.5852,126.88,2,11,마포구,상암동
방범909-2-하늘초등학교 후문,37.5852,126.8801,1,11,마포구,상암동
방범669-부엉이근린공원,37.5852,126.8834,1,11,마포구,상암동
방범289-상암동 부엉이 근린 공원,37.5853,126.8842,1,11,마포구,상암동
방범826-1-월드컵파크9단지-향동촌 주변 산책로1,37.5854,126.8774,3,11,마포구,상암동
주정차단속095-월드컵북로 502,37.5854,126.8798,1,11,마포구,상암동
방범372-월드컵파크12단지,37.5855,126.8798,1,11,마포구,상암동
방범668-부엉이근린공원,37.5855,126.8842,1,11,마포구,상암동
방범290-상암동 부엉이 근린 공원,37.5858,126.8835,1,11,마포구,상암동
방범908-1-하늘초등학교 정문,37.5859,126.8804,3,11,마포구,상암동
방범986-상암동 1747,37.5864,126.8788,1,11,마포구,상암동
방범660-1-구룡길 19,37.5876,126.8828,4,11,마포구,상암동
방범764-1-향동천(상암 월드컵 11-12 단지,37.5877,126.8797,4,11,마포구,상암동
방범985-상암동 1747,37.5882,126.8797,1,11,마포구,상암동
방범282-구룡길,37.5887,126.8806,1,11,마포구,상암동
서04-134 연세로2(창천동18-49),37.5558,126.937,2,11,서대문구,신촌동
서04-149 연세로2길 9,37.556,126.9375,4,11,서대문구,신촌동
서04-802 창천동72-1호신촌저지대,37.5561,126.9353,2,11,서대문구,신촌동
서04-125 연세로2길31(창천동29-16),37.5563,126.9386,4,11,서대문구,신촌동
서04-125-5 신촌역로 17,37.5563,126.9387,1,11,서대문구,신촌동
서04-125-4 신촌역로 17,37.5566,126.9397,1,11,서대문구,신촌동
서04-105 연세로5다길22-3(창천동62-22),37.5567,126.9343,2,11,서대문구,신촌동
서04-201 창천공원1(창천동57-18),37.5569,126.9354,8,11,서대문구,신촌동
서04-408 연세로5나길19(창천동57-18),37.5569,126.936,2,11,서대문구,신촌동
서04-103 연세로4길39(창천동13-55),37.5569,126.9382,5,11,서대문구,신촌동
서04-409 연세로5나길30-2맞은편(창천동57-66),37.557,126.9345,6,11,서대문구,신촌동
서04-142 연세로2다길28(창천동20-20),37.557,126.9396,4,11,서대문구,신촌동
서04-305 신촌로11길9(세븐일레븐앞),37.5572,126.9329,4,11,서대문구,신촌동
서04-416 명물길12-6(창천동18-4),37.5572,126.9378,4,11,서대문구,신촌동
서03-408 북아현동221-12(고기정육시장앞),37.5573,126.951,3,11,서대문구,북아현동
서04-133 연세로20(창천동9-20),37.5574,126.937,1,11,서대문구,신촌동
서04-152 연세로2라길 17 앞,37.5574,126.9402,4,11,서대문구,신촌동
서04-119 이화여대2길6(대현동45-38),37.5574,126.9462,4,11,서대문구,신촌동
서03-121-1 신촌로27안길 40,37.5574,126.9498,4,11,서대문구,북아현동
서04-401 명물길14(창천동13-29),37.5575,126.9376,4,11,서대문구,신촌동
서04-140 연세로2라길35(창천동4-110),37.5575,126.9413,5,11,서대문구,신촌동
서04-404 신촌역로10(대현동101-34),37.5575,126.943,2,11,서대문구,신촌동
서04-206 대현동문화공원(대현동 146),37.5575,126.9457,9,11,서대문구,신촌동
서03-407 신촌로27길47(대신초등학교),37.5575,126.9488,3,11,서대문구,신촌동
서04-109 신촌로43(창천동113-10),37.5576,126.9314,5,11,서대문구,신촌동
서04-410 연세로5나길30-16맞은편(창천동57-36),37.5576,126.9349,5,11,서대문구,신촌동
서04-117 이화여대1길42-8(대현동90-54),37.5576,126.9435,4,11,서대문구,신촌동
서03-209 공공공지(C)1(북아현동222),37.5576,126.952,2,11,서대문구,북아현동
서04-420 연세로7안길1(창천동52-50),37.5577,126.9362,2,11,서대문구,신촌동
서04-702-1 연세로 2나길 41(창천동 13-105),37.5577,126.9391,3,11,서대문구,신촌동
서04-120 연세로2나길47(창천동4-62),37.5577,126.9392,3,11,서대문구,신촌동
서03-206 아현역소공원1(북아현동136-3),37.5577,126.956,3,11,서대문구,북아현동
서03-114 신촌로33길7(북아현동156-1),37.5578,126.9543,4,11,서대문구,북아현동
서03-102 신촌로275(북아현1동135-4),37.5578,126.9568,5,11,서대문구,북아현동
서04-148-1 신촌로9길 28,37.5579,126.9325,2,11,서대문구,신촌동
서04-415 연세로4길40(창천동13-111),37.5579,126.9388,3,11,서대문구,신촌동
서04-202-1 창천근린공원(돌계단)(창천동4-55),37.5579,126.9402,4,11,서대문구,신촌동
서04-203-1 창천근린공원(정상)(창천동4-55),37.5579,126.9405,4,11,서대문구,신촌동
서04-146 이화여대1길 42-14,37.5579,126.9436,4,11,서대문구,신촌동
서03-405 북아현동148-18(e편한세상4단지뒤편CU편의점),37.5579,126.9553,4,11,서대문구,북아현동
서03-801 북아현동134-21호북아현저지대,37.558,126.9564,1,11,서대문구,북아현동
서04-150-1 연세로7안길 13,37.5581,126.936,2,11,서대문구,신촌동
서04-101 연세로2나길47(창천동4-62),37.5581,126.9401,4,11,서대문구,신촌동
서04-209 창천동4-55(바람산 엘리베이터 내부),37.5581,126.9402,1,11,서대문구,신촌동
서04-162 이화여대2가길 16-5,37.5581,126.9466,4,11,서대문구,신촌동
서04-422 창천동506-17(롯데리아앞),37.5582,126.9287,3,11,서대문구,신촌동
서04-411 신촌로11길35맞은편(창천동67-13),37.5582,126.9335,5,11,서대문구,신촌동
서04-145 연세로7안길 26,37.5582,126.9353,5,11,서대문구,신촌동
서04-406 이화여대길29(대현동56-12),37.5582,126.9457,2,11,서대문구,신촌동
서03-204 너른바위1(북아현동216-37),37.5582,126.9523,11,11,서대문구,북아현동
서04-144 신촌로3가길 12,37.5583,126.9296,4,11,서대문구,신촌동
